PrimaryKey,LineKey,cover_type,percent
202C_2022,202C_15_2022,PG_I,0
202C_2022,202C_15_2022,PG_N,33.33333333
202C_2022,202C_15_2022,SH_N,75
202C_2022,202C_15_2022,PF_I,0
202C_2022,202C_15_2022,GAP,3.333333333
202C_2022,202C_2_2022,AF_I,6.666666667
202C_2022,202C_2_2022,AF_N,1.666666667
202C_2022,202C_2_2022,AG_I,38.33333333
202C_2022,202C_2_2022,PF_N,28.33333333
202C_2022,202C_2_2022,PG_I,0
202C_2022,202C_2_2022,PG_N,25
202C_2022,202C_2_2022,SH_N,60
202C_2022,202C_2_2022,PF_I,0
202C_2022,202C_2_2022,GAP,15
202C_2022,202C_28_2022,AF_I,1.666666667
202C_2022,202C_28_2022,AF_N,35
202C_2022,202C_28_2022,AG_I,43.33333333
202C_2022,202C_28_2022,PF_N,25
202C_2022,202C_28_2022,PG_I,0
202C_2022,202C_28_2022,PG_N,43.33333333
202C_2022,202C_28_2022,SH_N,61.66666667
202C_2022,202C_28_2022,PF_I,0
202C_2022,202C_28_2022,GAP,3.333333333
202T_2022,202T_15_2022,AF_I,0
202T_2022,202T_15_2022,AF_N,11.66666667
202T_2022,202T_15_2022,AG_I,16.66666667
202T_2022,202T_15_2022,PF_N,16.66666667
202T_2022,202T_15_2022,PG_I,0
202T_2022,202T_15_2022,PG_N,41.66666667
202T_2022,202T_15_2022,SH_N,68.33333333
202T_2022,202T_15_2022,PF_I,0
202T_2022,202T_15_2022,GAP,8.333333333
202T_2022,202T_2_2022,AF_I,0
202T_2022,202T_2_2022,AF_N,13.33333333
202T_2022,202T_2_2022,AG_I,13.33333333
202T_2022,202T_2_2022,PF_N,18.33333333
202T_2022,202T_2_2022,PG_I,0
202T_2022,202T_2_2022,PG_N,56.66666667
202T_2022,202T_2_2022,SH_N,75
202T_2022,202T_2_2022,PF_I,0
202T_2022,202T_2_2022,GAP,0
202T_2022,202T_28_2022,AF_I,0
202T_2022,202T_28_2022,AF_N,8.333333333
202T_2022,202T_28_2022,AG_I,13.33333333
202T_2022,202T_28_2022,PF_N,13.33333333
202T_2022,202T_28_2022,PG_I,0
202T_2022,202T_28_2022,PG_N,50
202T_2022,202T_28_2022,SH_N,55
202T_2022,202T_28_2022,PF_I,0
202T_2022,202T_28_2022,GAP,15
203C_2022,203C_15_2022,AF_I,0
203C_2022,203C_15_2022,AF_N,20
203C_2022,203C_15_2022,AG_I,21.66666667
203C_2022,203C_15_2022,PF_N,45
203C_2022,203C_15_2022,PG_I,0
203C_2022,203C_15_2022,PG_N,76.66666667
203C_2022,203C_15_2022,SH_N,71.66666667
203C_2022,203C_15_2022,PF_I,0
203C_2022,203C_15_2022,GAP,3.333333333
203C_2022,203C_2_2022,AF_I,0
203C_2022,203C_2_2022,AF_N,11.66666667
203C_2022,203C_2_2022,AG_I,6.666666667
203C_2022,203C_2_2022,PF_N,46.66666667
203C_2022,203C_2_2022,PG_I,1.666666667
203C_2022,203C_2_2022,PG_N,36.66666667
203C_2022,203C_2_2022,SH_N,71.66666667
203C_2022,203C_2_2022,PF_I,0
203C_2022,203C_2_2022,GAP,3.333333333
203C_2022,203C_28_2022,AF_I,0
203C_2022,203C_28_2022,AF_N,15
203C_2022,203C_28_2022,AG_I,10
203C_2022,203C_28_2022,PF_N,40
203C_2022,203C_28_2022,PG_I,0
203C_2022,203C_28_2022,PG_N,68.33333333
203C_2022,203C_28_2022,SH_N,56.66666667
203C_2022,203C_28_2022,PF_I,0
203C_2022,203C_28_2022,GAP,1.666666667
203T_2022,203T_2_2022,AF_I,0
203T_2022,203T_2_2022,AF_N,0
203T_2022,203T_2_2022,AG_I,0
203T_2022,203T_2_2022,PF_N,43.33333333
203T_2022,203T_2_2022,PG_I,0
203T_2022,203T_2_2022,PG_N,41.66666667
203T_2022,203T_2_2022,SH_N,70
203T_2022,203T_2_2022,PF_I,0
203T_2022,203T_2_2022,GAP,8.333333333
203T_2022,203T_28_2022,AF_I,0
203T_2022,203T_28_2022,AF_N,1.666666667
203T_2022,203T_28_2022,AG_I,1.666666667
203T_2022,203T_28_2022,PF_N,20
203T_2022,203T_28_2022,PG_I,1.666666667
203T_2022,203T_28_2022,PG_N,86.66666667
203T_2022,203T_28_2022,SH_N,81.66666667
203T_2022,203T_28_2022,PF_I,1.666666667
203T_2022,203T_28_2022,GAP,20
204C_2022,204C_2_2022,AF_I,1.666666667
204C_2022,204C_2_2022,AF_N,6.666666667
204C_2022,204C_2_2022,AG_I,20
204C_2022,204C_2_2022,PF_N,26.66666667
204C_2022,204C_2_2022,PG_I,1.666666667
204C_2022,204C_2_2022,PG_N,46.66666667
204C_2022,204C_2_2022,SH_N,50
204C_2022,204C_2_2022,PF_I,0
204C_2022,204C_2_2022,GAP,8.333333333
204C_2022,204C_28_2022,AF_I,1.666666667
204C_2022,204C_28_2022,AF_N,10
204C_2022,204C_28_2022,AG_I,46.66666667
204C_2022,204C_28_2022,PF_N,30
204C_2022,204C_28_2022,PG_I,0
204C_2022,204C_28_2022,PG_N,51.66666667
204C_2022,204C_28_2022,SH_N,51.66666667
204C_2022,204C_28_2022,PF_I,0
204C_2022,204C_28_2022,GAP,3.333333333
204T_2022,204T_15_2022,AF_I,0
204T_2022,204T_15_2022,AF_N,8.333333333
204T_2022,204T_15_2022,AG_I,13.33333333
204T_2022,204T_15_2022,PF_N,26.66666667
204T_2022,204T_15_2022,PG_I,1.666666667
204T_2022,204T_15_2022,PG_N,73.33333333
204T_2022,204T_15_2022,SH_N,51.66666667
204T_2022,204T_15_2022,PF_I,0
204T_2022,204T_15_2022,GAP,11.66666667
204T_2022,204T_2_2022,AF_I,0
204T_2022,204T_2_2022,AF_N,3.333333333
204T_2022,204T_2_2022,AG_I,3.333333333
204T_2022,204T_2_2022,PF_N,25
204T_2022,204T_2_2022,PG_I,0
204T_2022,204T_2_2022,PG_N,43.33333333
204T_2022,204T_2_2022,SH_N,50
204T_2022,204T_2_2022,PF_I,0
204T_2022,204T_2_2022,GAP,21.66666667
204T_2022,204T_28_2022,AF_I,0
204T_2022,204T_28_2022,AF_N,1.666666667
204T_2022,204T_28_2022,AG_I,11.66666667
204T_2022,204T_28_2022,PF_N,33.33333333
204T_2022,204T_28_2022,PG_I,0
204T_2022,204T_28_2022,PG_N,53.33333333
204T_2022,204T_28_2022,SH_N,51.66666667
204T_2022,204T_28_2022,PF_I,0
204T_2022,204T_28_2022,GAP,16.66666667
301C_2022,301C_15_2022,AF_I,0
301C_2022,301C_15_2022,AF_N,16.66666667
301C_2022,301C_15_2022,AG_I,38.33333333
301C_2022,301C_15_2022,PF_N,23.33333333
301C_2022,301C_15_2022,PG_I,1.666666667
301C_2022,301C_15_2022,PG_N,33.33333333
301C_2022,301C_15_2022,SH_N,51.66666667
301C_2022,301C_15_2022,PF_I,0
301C_2022,301C_15_2022,GAP,10
301C_2022,301C_2_2022,AF_I,0
301C_2022,301C_2_2022,AF_N,13.33333333
301C_2022,301C_2_2022,AG_I,15
301C_2022,301C_2_2022,PF_N,20
301C_2022,301C_2_2022,PG_I,16.66666667
301C_2022,301C_2_2022,PG_N,26.66666667
301C_2022,301C_2_2022,SH_N,21.66666667
301C_2022,301C_2_2022,PF_I,0
301C_2022,301C_2_2022,GAP,28.33333333
301C_2022,301C_28_2022,AF_I,0
301C_2022,301C_28_2022,AF_N,11.66666667
301C_2022,301C_28_2022,AG_I,16.66666667
301C_2022,301C_28_2022,PF_N,25
301C_2022,301C_28_2022,PG_I,0
301C_2022,301C_28_2022,PG_N,26.66666667
301C_2022,301C_28_2022,SH_N,20
301C_2022,301C_28_2022,PF_I,0
301C_2022,301C_28_2022,GAP,31.66666667
301T_2022,301T_15_2022,AF_I,0
301T_2022,301T_15_2022,AF_N,5
301T_2022,301T_15_2022,AG_I,1.666666667
301T_2022,301T_15_2022,PF_N,46.66666667
301T_2022,301T_15_2022,PG_I,3.333333333
301T_2022,301T_15_2022,PG_N,80
301T_2022,301T_15_2022,SH_N,1.666666667
301T_2022,301T_15_2022,PF_I,0
301T_2022,301T_15_2022,GAP,5
301T_2022,301T_2_2022,AF_I,0
301T_2022,301T_2_2022,AF_N,0
301T_2022,301T_2_2022,AG_I,1.666666667
301T_2022,301T_2_2022,PF_N,26.66666667
301T_2022,301T_2_2022,PG_I,5
301T_2022,301T_2_2022,PG_N,51.66666667
301T_2022,301T_2_2022,SH_N,1.666666667
301T_2022,301T_2_2022,PF_I,0
301T_2022,301T_2_2022,GAP,30
301T_2022,301T_28_2022,AF_I,0
301T_2022,301T_28_2022,AF_N,5
301T_2022,301T_28_2022,AG_I,1.666666667
301T_2022,301T_28_2022,PF_N,20
301T_2022,301T_28_2022,PG_I,11.66666667
301T_2022,301T_28_2022,PG_N,50
301T_2022,301T_28_2022,SH_N,36.66666667
301T_2022,301T_28_2022,PF_I,0
301T_2022,301T_28_2022,GAP,21.66666667
302C_2022,302C_15_2022,AF_I,10
302C_2022,302C_15_2022,AF_N,10
302C_2022,302C_15_2022,AG_I,55
302C_2022,302C_15_2022,PF_N,35
302C_2022,302C_15_2022,PG_I,0
302C_2022,302C_15_2022,PG_N,36.66666667
302C_2022,302C_15_2022,SH_N,5
302C_2022,302C_15_2022,PF_I,0
302C_2022,302C_15_2022,GAP,11.66666667
302C_2022,302C_2_2022,AF_I,10
302C_2022,302C_2_2022,AF_N,20
302C_2022,302C_2_2022,AG_I,46.66666667
302C_2022,302C_2_2022,PF_N,30
302C_2022,302C_2_2022,PG_I,3.333333333
302C_2022,302C_2_2022,PG_N,58.33333333
302C_2022,302C_2_2022,SH_N,11.66666667
302C_2022,302C_2_2022,PF_I,0
302C_2022,302C_2_2022,GAP,6.666666667
302C_2022,302C_28_2022,AF_I,5
302C_2022,302C_28_2022,AF_N,18.33333333
302C_2022,302C_28_2022,AG_I,50
302C_2022,302C_28_2022,PF_N,21.66666667
302C_2022,302C_28_2022,PG_I,0
302C_2022,302C_28_2022,PG_N,45
302C_2022,302C_28_2022,SH_N,11.66666667
302C_2022,302C_28_2022,PF_I,0
302C_2022,302C_28_2022,GAP,5
302T_2022,302T_15_2022,AF_I,5
302T_2022,302T_15_2022,AF_N,3.333333333
302T_2022,302T_15_2022,AG_I,1.666666667
302T_2022,302T_15_2022,PF_N,30
302T_2022,302T_15_2022,PG_I,0
302T_2022,302T_15_2022,PG_N,63.33333333
302T_2022,302T_15_2022,SH_N,18.33333333
302T_2022,302T_15_2022,PF_I,0
302T_2022,302T_15_2022,GAP,18.33333333
302T_2022,302T_2_2022,AF_I,11.66666667
302T_2022,302T_2_2022,AF_N,21.66666667
302T_2022,302T_2_2022,AG_I,18.33333333
302T_2022,302T_2_2022,PF_N,18.33333333
302T_2022,302T_2_2022,PG_I,0
302T_2022,302T_2_2022,PG_N,43.33333333
302T_2022,302T_2_2022,SH_N,23.33333333
302T_2022,302T_2_2022,PF_I,0
302T_2022,302T_2_2022,GAP,13.33333333
302T_2022,302T_28_2022,AF_I,3.333333333
302T_2022,302T_28_2022,AF_N,0
302T_2022,302T_28_2022,AG_I,0
302T_2022,302T_28_2022,PF_N,41.66666667
302T_2022,302T_28_2022,PG_I,0
302T_2022,302T_28_2022,PG_N,58.33333333
302T_2022,302T_28_2022,SH_N,16.66666667
302T_2022,302T_28_2022,PF_I,0
302T_2022,302T_28_2022,GAP,13.33333333
303C_2022,303C_15_2022,AF_I,5
303C_2022,303C_15_2022,AF_N,16.66666667
303C_2022,303C_15_2022,AG_I,48.33333333
303C_2022,303C_15_2022,PF_N,21.66666667
303C_2022,303C_15_2022,PG_I,0
303C_2022,303C_15_2022,PG_N,40
303C_2022,303C_15_2022,SH_N,20
303C_2022,303C_15_2022,PF_I,0
303C_2022,303C_15_2022,GAP,8.333333333
303C_2022,303C_2_2022,AF_I,10
303C_2022,303C_2_2022,AF_N,8.333333333
303C_2022,303C_2_2022,AG_I,40
303C_2022,303C_2_2022,PF_N,46.66666667
303C_2022,303C_2_2022,PG_I,0
303C_2022,303C_2_2022,PG_N,35
303C_2022,303C_2_2022,SH_N,18.33333333
303C_2022,303C_2_2022,PF_I,0
303C_2022,303C_2_2022,GAP,5
303C_2022,303C_28_2022,AF_I,0
303C_2022,303C_28_2022,AF_N,13.33333333
303C_2022,303C_28_2022,AG_I,35
303C_2022,303C_28_2022,PF_N,36.66666667
303C_2022,303C_28_2022,PG_I,0
303C_2022,303C_28_2022,PG_N,46.66666667
303C_2022,303C_28_2022,SH_N,10
303C_2022,303C_28_2022,PF_I,0
303C_2022,303C_28_2022,GAP,11.66666667
303T_2022,303T_15_2022,AF_I,11.66666667
303T_2022,303T_15_2022,AF_N,20
303T_2022,303T_15_2022,AG_I,30
303T_2022,303T_15_2022,PF_N,35
303T_2022,303T_15_2022,PG_I,0
303T_2022,303T_15_2022,PG_N,28.33333333
303T_2022,303T_15_2022,SH_N,13.33333333
303T_2022,303T_15_2022,PF_I,0
303T_2022,303T_15_2022,GAP,21.66666667
303T_2022,303T_2_2022,AF_I,11.66666667
303T_2022,303T_2_2022,AF_N,15
303T_2022,303T_2_2022,AG_I,41.66666667
303T_2022,303T_2_2022,PF_N,30
303T_2022,303T_2_2022,PG_I,0
303T_2022,303T_2_2022,PG_N,43.33333333
303T_2022,303T_2_2022,SH_N,31.66666667
303T_2022,303T_2_2022,PF_I,0
303T_2022,303T_2_2022,GAP,5
303T_2022,303T_28_2022,AF_I,8.333333333
303T_2022,303T_28_2022,AF_N,13.33333333
303T_2022,303T_28_2022,AG_I,18.33333333
303T_2022,303T_28_2022,PF_N,28.33333333
303T_2022,303T_28_2022,PG_I,3.333333333
303T_2022,303T_28_2022,PG_N,46.66666667
303T_2022,303T_28_2022,SH_N,25
303T_2022,303T_28_2022,PF_I,0
303T_2022,303T_28_2022,GAP,15
304C_2022,304C_15_2022,AF_I,0
304C_2022,304C_15_2022,AF_N,8.333333333
304C_2022,304C_15_2022,AG_I,18.33333333
304C_2022,304C_15_2022,PF_N,40
304C_2022,304C_15_2022,PG_I,0
304C_2022,304C_15_2022,PG_N,28.33333333
304C_2022,304C_15_2022,SH_N,16.66666667
304C_2022,304C_15_2022,PF_I,0
304C_2022,304C_15_2022,GAP,21.66666667
304C_2022,304C_2_2022,AF_I,0
304C_2022,304C_2_2022,AF_N,3.333333333
304C_2022,304C_2_2022,AG_I,25
304C_2022,304C_2_2022,PF_N,30
304C_2022,304C_2_2022,PG_I,0
304C_2022,304C_2_2022,PG_N,30
304C_2022,304C_2_2022,SH_N,3.333333333
304C_2022,304C_2_2022,PF_I,0
304C_2022,304C_2_2022,GAP,25
304C_2022,304C_28_2022,AF_I,0
304C_2022,304C_28_2022,AF_N,5
304C_2022,304C_28_2022,AG_I,35
304C_2022,304C_28_2022,PF_N,38.33333333
304C_2022,304C_28_2022,PG_I,0
304C_2022,304C_28_2022,PG_N,33.33333333
304C_2022,304C_28_2022,SH_N,8.333333333
304C_2022,304C_28_2022,PF_I,0
304C_2022,304C_28_2022,GAP,28.33333333
304T_2022,304T_15_2022,AF_I,5
304T_2022,304T_15_2022,AF_N,8.333333333
304T_2022,304T_15_2022,AG_I,3.333333333
304T_2022,304T_15_2022,PF_N,25
304T_2022,304T_15_2022,PG_I,0
304T_2022,304T_15_2022,PG_N,25
304T_2022,304T_15_2022,SH_N,10
304T_2022,304T_15_2022,PF_I,0
304T_2022,304T_15_2022,GAP,43.33333333
304T_2022,304T_2_2022,AF_I,0
304T_2022,304T_2_2022,AF_N,5
304T_2022,304T_2_2022,AG_I,0
304T_2022,304T_2_2022,PF_N,15
304T_2022,304T_2_2022,PG_I,0
304T_2022,304T_2_2022,PG_N,20
304T_2022,304T_2_2022,SH_N,20
304T_2022,304T_2_2022,PF_I,0
304T_2022,304T_2_2022,GAP,51.66666667
304T_2022,304T_28_2022,AF_I,3.333333333
304T_2022,304T_28_2022,AF_N,0
304T_2022,304T_28_2022,AG_I,8.333333333
304T_2022,304T_28_2022,PF_N,10
304T_2022,304T_28_2022,PG_I,0
304T_2022,304T_28_2022,PG_N,31.66666667
304T_2022,304T_28_2022,SH_N,33.33333333
304T_2022,304T_28_2022,PF_I,0
304T_2022,304T_28_2022,GAP,40
305T_2022,305T_15_2022,AF_I,10
305T_2022,305T_15_2022,AF_N,1.666666667
305T_2022,305T_15_2022,AG_I,6.666666667
305T_2022,305T_15_2022,PF_N,33.33333333
305T_2022,305T_15_2022,PG_I,5
305T_2022,305T_15_2022,PG_N,60
305T_2022,305T_15_2022,SH_N,11.66666667
305T_2022,305T_15_2022,PF_I,0
305T_2022,305T_15_2022,GAP,16.66666667
305T_2022,305T_2_2022,AF_I,0
305T_2022,305T_2_2022,AF_N,3.333333333
305T_2022,305T_2_2022,AG_I,13.33333333
305T_2022,305T_2_2022,PF_N,16.66666667
305T_2022,305T_2_2022,PG_I,0
305T_2022,305T_2_2022,PG_N,33.33333333
305T_2022,305T_2_2022,SH_N,43.33333333
305T_2022,305T_2_2022,PF_I,0
305T_2022,305T_2_2022,GAP,26.66666667
305T_2022,305T_28_2022,AF_I,3.333333333
305T_2022,305T_28_2022,AF_N,3.333333333
305T_2022,305T_28_2022,AG_I,11.66666667
305T_2022,305T_28_2022,PF_N,31.66666667
305T_2022,305T_28_2022,PG_I,0
305T_2022,305T_28_2022,PG_N,58.33333333
305T_2022,305T_28_2022,SH_N,40
305T_2022,305T_28_2022,PF_I,0
305T_2022,305T_28_2022,GAP,10
401C_2022,401C_15_2022,AF_I,11.66666667
401C_2022,401C_15_2022,AF_N,30
401C_2022,401C_15_2022,AG_I,23.33333333
401C_2022,401C_15_2022,PF_N,20
401C_2022,401C_15_2022,PG_I,0
401C_2022,401C_15_2022,PG_N,31.66666667
401C_2022,401C_15_2022,SH_N,15
401C_2022,401C_15_2022,PF_I,0
401C_2022,401C_15_2022,GAP,18.33333333
401C_2022,401C_2_2022,AF_I,8.333333333
401C_2022,401C_2_2022,AF_N,25
401C_2022,401C_2_2022,AG_I,15
401C_2022,401C_2_2022,PF_N,25
401C_2022,401C_2_2022,PG_I,0
401C_2022,401C_2_2022,PG_N,31.66666667
401C_2022,401C_2_2022,SH_N,26.66666667
401C_2022,401C_2_2022,PF_I,0
401C_2022,401C_2_2022,GAP,15
401C_2022,401C_28_2022,AF_I,1.666666667
401C_2022,401C_28_2022,AF_N,8.333333333
401C_2022,401C_28_2022,AG_I,45
401C_2022,401C_28_2022,PF_N,5
401C_2022,401C_28_2022,PG_I,0
401C_2022,401C_28_2022,PG_N,25
401C_2022,401C_28_2022,SH_N,33.33333333
401C_2022,401C_28_2022,PF_I,0
401C_2022,401C_28_2022,GAP,16.66666667
401T_2022,401T_15_2022,AF_I,0
401T_2022,401T_15_2022,AF_N,3.333333333
401T_2022,401T_15_2022,AG_I,1.666666667
401T_2022,401T_15_2022,PF_N,11.66666667
401T_2022,401T_15_2022,PG_I,0
401T_2022,401T_15_2022,PG_N,20
401T_2022,401T_15_2022,SH_N,3.333333333
401T_2022,401T_15_2022,PF_I,0
401T_2022,401T_15_2022,GAP,65
401T_2022,401T_2_2022,AF_I,6.666666667
401T_2022,401T_2_2022,AF_N,50
401T_2022,401T_2_2022,AG_I,13.33333333
401T_2022,401T_2_2022,PF_N,1.666666667
401T_2022,401T_2_2022,PG_I,0
401T_2022,401T_2_2022,PG_N,18.33333333
401T_2022,401T_2_2022,SH_N,0
401T_2022,401T_2_2022,PF_I,0
401T_2022,401T_2_2022,GAP,23.33333333
401T_2022,401T_28_2022,AF_I,1.666666667
401T_2022,401T_28_2022,AF_N,0
401T_2022,401T_28_2022,AG_I,1.666666667
401T_2022,401T_28_2022,PF_N,1.666666667
401T_2022,401T_28_2022,PG_I,0
401T_2022,401T_28_2022,PG_N,55
401T_2022,401T_28_2022,SH_N,0
401T_2022,401T_28_2022,PF_I,0
401T_2022,401T_28_2022,GAP,41.66666667
402C_2022,402C_15_2022,AF_I,8.333333333
402C_2022,402C_15_2022,AF_N,3.333333333
402C_2022,402C_15_2022,AG_I,20
402C_2022,402C_15_2022,PF_N,18.33333333
402C_2022,402C_15_2022,PG_I,0
402C_2022,402C_15_2022,PG_N,41.66666667
402C_2022,402C_15_2022,SH_N,0
402C_2022,402C_15_2022,PF_I,0
402C_2022,402C_15_2022,GAP,21.66666667
402C_2022,402C_2_2022,AF_I,20
402C_2022,402C_2_2022,AF_N,23.33333333
402C_2022,402C_2_2022,AG_I,68.33333333
402C_2022,402C_2_2022,PF_N,13.33333333
402C_2022,402C_2_2022,PG_I,0
402C_2022,402C_2_2022,PG_N,41.66666667
402C_2022,402C_2_2022,SH_N,18.33333333
402C_2022,402C_2_2022,PF_I,0
402C_2022,402C_2_2022,GAP,1.666666667
402C_2022,402C_28_2022,AF_I,6.666666667
402C_2022,402C_28_2022,AF_N,8.333333333
402C_2022,402C_28_2022,AG_I,23.33333333
402C_2022,402C_28_2022,PF_N,31.66666667
402C_2022,402C_28_2022,PG_I,0
402C_2022,402C_28_2022,PG_N,50
402C_2022,402C_28_2022,SH_N,5
402C_2022,402C_28_2022,PF_I,0
402C_2022,402C_28_2022,GAP,25
402T_2022,402T_15_2022,AF_I,5
402T_2022,402T_15_2022,AF_N,0
402T_2022,402T_15_2022,AG_I,5
402T_2022,402T_15_2022,PF_N,16.66666667
402T_2022,402T_15_2022,PG_I,0
402T_2022,402T_15_2022,PG_N,6.666666667
402T_2022,402T_15_2022,SH_N,1.666666667
402T_2022,402T_15_2022,PF_I,0
402T_2022,402T_15_2022,GAP,66.66666667
402T_2022,402T_2_2022,AF_I,3.333333333
402T_2022,402T_2_2022,AF_N,1.666666667
402T_2022,402T_2_2022,AG_I,5
402T_2022,402T_2_2022,PF_N,33.33333333
402T_2022,402T_2_2022,PG_I,0
402T_2022,402T_2_2022,PG_N,13.33333333
402T_2022,402T_2_2022,SH_N,15
402T_2022,402T_2_2022,PF_I,0
402T_2022,402T_2_2022,GAP,46.66666667
402T_2022,402T_28_2022,AF_I,1.666666667
402T_2022,402T_28_2022,AF_N,3.333333333
402T_2022,402T_28_2022,AG_I,11.66666667
402T_2022,402T_28_2022,PF_N,23.33333333
402T_2022,402T_28_2022,PG_I,0
402T_2022,402T_28_2022,PG_N,0
402T_2022,402T_28_2022,SH_N,20
402T_2022,402T_28_2022,PF_I,0
402T_2022,402T_28_2022,GAP,56.66666667
403C_2022,403C_15_2022,AF_I,21.66666667
403C_2022,403C_15_2022,AF_N,5
403C_2022,403C_15_2022,AG_I,48.33333333
403C_2022,403C_15_2022,PF_N,35
403C_2022,403C_15_2022,PG_I,0
403C_2022,403C_15_2022,PG_N,58.33333333
403C_2022,403C_15_2022,SH_N,0
403C_2022,403C_15_2022,PF_I,0
403C_2022,403C_15_2022,GAP,13.33333333
403C_2022,403C_2_2022,AF_I,10
403C_2022,403C_2_2022,AF_N,3.333333333
403C_2022,403C_2_2022,AG_I,50
403C_2022,403C_2_2022,PF_N,25
403C_2022,403C_2_2022,PG_I,6.666666667
403C_2022,403C_2_2022,PG_N,53.33333333
403C_2022,403C_2_2022,SH_N,0
403C_2022,403C_2_2022,PF_I,0
403C_2022,403C_2_2022,GAP,15
403T_2022,403T_15_2022,AF_I,15
403T_2022,403T_15_2022,AF_N,5
403T_2022,403T_15_2022,AG_I,56.66666667
403T_2022,403T_15_2022,PF_N,23.33333333
403T_2022,403T_15_2022,PG_I,8.333333333
403T_2022,403T_15_2022,PG_N,48.33333333
403T_2022,403T_15_2022,SH_N,5
403T_2022,403T_15_2022,PF_I,0
403T_2022,403T_15_2022,GAP,15
403T_2022,403T_2_2022,AF_I,10
403T_2022,403T_2_2022,AF_N,6.666666667
403T_2022,403T_2_2022,AG_I,51.66666667
403T_2022,403T_2_2022,PF_N,30
403T_2022,403T_2_2022,PG_I,1.666666667
403T_2022,403T_2_2022,PG_N,53.33333333
403T_2022,403T_2_2022,SH_N,11.66666667
403T_2022,403T_2_2022,PF_I,0
403T_2022,403T_2_2022,GAP,8.333333333
403T_2022,403T_28_2022,AF_I,28.33333333
403T_2022,403T_28_2022,AF_N,5
403T_2022,403T_28_2022,AG_I,81.66666667
403T_2022,403T_28_2022,PF_N,71.66666667
403T_2022,403T_28_2022,PG_I,10
403T_2022,403T_28_2022,PG_N,86.66666667
403T_2022,403T_28_2022,SH_N,3.333333333
403T_2022,403T_28_2022,PF_I,1.666666667
403T_2022,403T_28_2022,GAP,11.66666667
